File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF153JJQ	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR279KDC	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-623'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/342926/'], '@type': ['Target', 'Item'], 'name': 'ZNF677-human', 'label': 'ZNF677', '@id': '/targets/ZNF677-human/', 'title': 'ZNF677 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '7739d039-9e79-4792-97c8-05b984e5d675', 'status': 'released'}				ZNF677-human	DNA						2018-07-12	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF163ILF/, /files/ENCFF224WUN/, /files/ENCFF288BOB/, /files/ENCFF419RSJ/	109976	ENCODE Processing Pipeline	122b7ee92a0cec68b883208c37284517		https://www.encodeproject.org/files/ENCFF153JJQ/@@download/ENCFF153JJQ.bed.gz				released	s3://encode-public/2018/06/20/b11b1ba4-7d7b-46de-bc31-421e350e289a/ENCFF153JJQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/20/b11b1ba4-7d7b-46de-bc31-421e350e289a/ENCFF153JJQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, moderate library complexity, missing genetic modification characterization		
ENCFF126IZP	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR604CNJ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1205'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55659/'], '@type': ['Target', 'Item'], 'name': 'ZNF416-human', 'label': 'ZNF416', '@id': '/targets/ZNF416-human/', 'title': 'ZNF416 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '3d84b2b3-238e-499a-894b-318bcec908f0', 'status': 'released'}				ZNF416-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF233DOZ/, /files/ENCFF766HPR/, /files/ENCFF419RSJ/, /files/ENCFF564AIW/	31867	ENCODE Processing Pipeline	bc1ef98b13ff3b518dac30bb8783939e		https://www.encodeproject.org/files/ENCFF126IZP/@@download/ENCFF126IZP.bed.gz				released	s3://encode-public/2016/12/16/41f7642d-f902-4813-b45d-d1499ef0e93e/ENCFF126IZP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/41f7642d-f902-4813-b45d-d1499ef0e93e/ENCFF126IZP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF903AMR	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR604VWJ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-89'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/8609/'], '@type': ['Target', 'Item'], 'name': 'KLF7-human', 'label': 'KLF7', '@id': '/targets/KLF7-human/', 'title': 'KLF7 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'a48b8f74-8c85-4d04-9b1d-531ac540fa5c', 'status': 'released'}				KLF7-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF668XFB/, /files/ENCFF946UZA/, /files/ENCFF887MWT/	237187	ENCODE Processing Pipeline	f3439e4e437e4f2519a8b7652b939df4		https://www.encodeproject.org/files/ENCFF903AMR/@@download/ENCFF903AMR.bed.gz				released	s3://encode-public/2016/11/01/3a296001-3543-492d-a3b2-08de68ec5fb0/ENCFF903AMR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/3a296001-3543-492d-a3b2-08de68ec5fb0/ENCFF903AMR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization, borderline replicate concordance		
ENCFF661EXV	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR065WUF	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-857'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/128209/'], '@type': ['Target', 'Item'], 'name': 'KLF17-human', 'label': 'KLF17', '@id': '/targets/KLF17-human/', 'title': 'KLF17 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'd7a7db05-e842-49a5-a2cb-3d5e5a24c182', 'status': 'released'}				KLF17-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF323RRQ/, /files/ENCFF213ISW/, /files/ENCFF586ZIX/	521150	ENCODE Processing Pipeline	0656a0331c401b4978dafa5b33611e06		https://www.encodeproject.org/files/ENCFF661EXV/@@download/ENCFF661EXV.bed.gz				released	s3://encode-public/2016/11/01/963d104b-abb7-49bc-b905-cccbf95cee6c/ENCFF661EXV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/963d104b-abb7-49bc-b905-cccbf95cee6c/ENCFF661EXV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF196RWC	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR892QHR	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-905'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/93166/'], '@type': ['Target', 'Item'], 'name': 'PRDM6-human', 'label': 'PRDM6', '@id': '/targets/PRDM6-human/', 'title': 'PRDM6 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '904c3d6c-08e3-481a-887d-eba7c84ed57f', 'status': 'released'}				PRDM6-human	DNA				formaldehyde		2017-04-06	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF737MLQ/, /files/ENCFF838ZYK/, /files/ENCFF419RSJ/, /files/ENCFF444WJL/	842398	ENCODE Processing Pipeline	dfac59f18505bd537348378723a309e1		https://www.encodeproject.org/files/ENCFF196RWC/@@download/ENCFF196RWC.bed.gz				released	s3://encode-public/2017/03/06/bcee5e53-cb03-42b9-9c49-d35b77f21f4d/ENCFF196RWC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/03/06/bcee5e53-cb03-42b9-9c49-d35b77f21f4d/ENCFF196RWC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF680HBX	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR223TAV	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:PRDM10'], 'aliases': ['michael-snyder:TS-1174'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/56980/'], '@type': ['Target', 'Item'], 'label': 'PRDM10', 'title': 'PRDM10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '9020e75f-4b5e-4785-ac3e-5d493eaf59ab', 'schema_version': '14', 'name': 'PRDM10-human', '@id': '/targets/PRDM10-human/', 'status': 'released'}				PRDM10-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF396ISL/, /files/ENCFF294THF/, /files/ENCFF806WVC/	1143274	ENCODE Processing Pipeline	8007686239ef005b51910f8f16901f6b		https://www.encodeproject.org/files/ENCFF680HBX/@@download/ENCFF680HBX.bed.gz				released	s3://encode-public/2016/11/01/f108ec55-4df7-4832-bf20-1274f13058b4/ENCFF680HBX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/f108ec55-4df7-4832-bf20-1274f13058b4/ENCFF680HBX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF799OTE	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR864VJE	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1033'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/80345/'], '@type': ['Target', 'Item'], 'name': 'ZSCAN16-human', 'label': 'ZSCAN16', '@id': '/targets/ZSCAN16-human/', 'title': 'ZSCAN16 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'b085c044-1c5a-45ce-89a3-005604d6f64a', 'status': 'released'}				ZSCAN16-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF484SZF/, /files/ENCFF181NAM/, /files/ENCFF419RSJ/, /files/ENCFF688MNQ/	140126	ENCODE Processing Pipeline	9664e120a1fe30a1c325b04b94256414		https://www.encodeproject.org/files/ENCFF799OTE/@@download/ENCFF799OTE.bed.gz				released	s3://encode-public/2016/11/01/0fd67cb8-368a-4de8-a7a3-0ff4a8f42fc4/ENCFF799OTE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/0fd67cb8-368a-4de8-a7a3-0ff4a8f42fc4/ENCFF799OTE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF732VAU	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR460MBI	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1322'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/26137/'], '@type': ['Target', 'Item'], 'name': 'ZBTB20-human', 'label': 'ZBTB20', '@id': '/targets/ZBTB20-human/', 'title': 'ZBTB20 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '88b4c695-7a4c-4f33-9a73-bb2a17ee42e1', 'status': 'released'}				ZBTB20-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF004WIS/, /files/ENCFF374BOA/, /files/ENCFF087NLL/, /files/ENCFF419RSJ/	753264	ENCODE Processing Pipeline	e6f089ba9a15e4208bf3ba5a11b4cf8d		https://www.encodeproject.org/files/ENCFF732VAU/@@download/ENCFF732VAU.bed.gz				released	s3://encode-public/2016/12/16/a6c6592b-ed35-4e0f-9de3-84eac81c13b0/ENCFF732VAU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/a6c6592b-ed35-4e0f-9de3-84eac81c13b0/ENCFF732VAU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF903OJL	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR559IOZ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-788'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/158586/'], '@type': ['Target', 'Item'], 'name': 'ZXDB-human', 'label': 'ZXDB', '@id': '/targets/ZXDB-human/', 'title': 'ZXDB (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '4d085050-8d3a-4b51-a95e-a8247078244e', 'status': 'released'}				ZXDB-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF312JXQ/, /files/ENCFF421FOJ/, /files/ENCFF419RSJ/, /files/ENCFF644DZY/	672063	ENCODE Processing Pipeline	053e6d0022236af02bbcd20436f0026b		https://www.encodeproject.org/files/ENCFF903OJL/@@download/ENCFF903OJL.bed.gz				released	s3://encode-public/2016/10/28/8441fcf9-9d2e-41cc-b459-3992b3790a8d/ENCFF903OJL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/10/28/8441fcf9-9d2e-41cc-b459-3992b3790a8d/ENCFF903OJL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF473AGH	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR803GYT	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3090/'], '@type': ['Target', 'Item'], 'name': 'HIC1-human', 'label': 'HIC1', '@id': '/targets/HIC1-human/', 'title': 'HIC1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '685cc5e9-b0e5-45f7-8491-d401eb10bdbf', 'status': 'released'}				HIC1-human	DNA				formaldehyde		2016-10-25	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF444RWZ/, /files/ENCFF461RBN/, /files/ENCFF641SZL/	499924	ENCODE Processing Pipeline	7ccf76e7b830832f025918a7b9403cb5		https://www.encodeproject.org/files/ENCFF473AGH/@@download/ENCFF473AGH.bed.gz				released	s3://encode-public/2016/10/28/91a47fb4-8eaf-4526-b53d-860b4ae252ac/ENCFF473AGH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/10/28/91a47fb4-8eaf-4526-b53d-860b4ae252ac/ENCFF473AGH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF576BGV	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR909TSW	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-675'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/284306/'], '@type': ['Target', 'Item'], 'name': 'ZNF547-human', 'label': 'ZNF547', '@id': '/targets/ZNF547-human/', 'title': 'ZNF547 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '5b883226-f300-4cde-916e-b2e7980297ea', 'status': 'released'}				ZNF547-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF209SYR/, /files/ENCFF233JHC/, /files/ENCFF274DYJ/, /files/ENCFF419RSJ/	95681	ENCODE Processing Pipeline	c0ab10aa6507ece39506a8ebee298a29		https://www.encodeproject.org/files/ENCFF576BGV/@@download/ENCFF576BGV.bed.gz				released	s3://encode-public/2016/11/01/04732089-0d40-4f12-bedd-9768af3ceb14/ENCFF576BGV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/04732089-0d40-4f12-bedd-9768af3ceb14/ENCFF576BGV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF753PHO	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF324ZFD/, /files/ENCFF419RSJ/, /files/ENCFF265QBK/, /files/ENCFF181SJC/	417872	ENCODE Processing Pipeline	89835a3543f7de54c92d9e5c3c073b2d		https://www.encodeproject.org/files/ENCFF753PHO/@@download/ENCFF753PHO.bed.gz				released	s3://encode-public/2018/04/18/b22f5f20-2005-4623-a93a-27d65cf59ff4/ENCFF753PHO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/b22f5f20-2005-4623-a93a-27d65cf59ff4/ENCFF753PHO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF509YKU	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR721QZV	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1080'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/65982/'], '@type': ['Target', 'Item'], 'name': 'ZSCAN18-human', 'label': 'ZSCAN18', '@id': '/targets/ZSCAN18-human/', 'title': 'ZSCAN18 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '1fd054d2-2aff-4198-b4d2-2c2e8b37861b', 'status': 'released'}				ZSCAN18-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF476GVZ/, /files/ENCFF731VOO/, /files/ENCFF437BDR/	84540	ENCODE Processing Pipeline	a6b96bd51b2f9d0fe383be0991a23890		https://www.encodeproject.org/files/ENCFF509YKU/@@download/ENCFF509YKU.bed.gz				released	s3://encode-public/2016/12/16/f942a4f5-5775-4a57-a7e3-575a070a5c4e/ENCFF509YKU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/f942a4f5-5775-4a57-a7e3-575a070a5c4e/ENCFF509YKU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF894CGQ	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR762DQP	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/26149/'], '@type': ['Target', 'Item'], 'name': 'ZNF658-human', 'label': 'ZNF658', '@id': '/targets/ZNF658-human/', 'title': 'ZNF658 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '53e1f74a-c18f-4069-8998-d6c8c884bf5e', 'status': 'released'}				ZNF658-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF975NOV/, /files/ENCFF914NST/, /files/ENCFF419RSJ/, /files/ENCFF927IWJ/	28757	ENCODE Processing Pipeline	02618302de06799f87afcf8d904cf7c5		https://www.encodeproject.org/files/ENCFF894CGQ/@@download/ENCFF894CGQ.bed.gz				released	s3://encode-public/2016/12/16/4c684de4-8588-4312-9d45-0fe0a84093d2/ENCFF894CGQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/4c684de4-8588-4312-9d45-0fe0a84093d2/ENCFF894CGQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF576BRL	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR775HFF	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/163049/'], '@type': ['Target', 'Item'], 'name': 'ZNF791-human', 'label': 'ZNF791', '@id': '/targets/ZNF791-human/', 'title': 'ZNF791 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '3d9f8d91-52ff-4391-835b-879e9bd9a254', 'status': 'released'}				ZNF791-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF092RDZ/, /files/ENCFF985PRE/, /files/ENCFF419RSJ/, /files/ENCFF708GMS/	77644	ENCODE Processing Pipeline	2bf27f9414425f3e751f17675b2762a9		https://www.encodeproject.org/files/ENCFF576BRL/@@download/ENCFF576BRL.bed.gz				released	s3://encode-public/2016/12/16/3d723088-f3a4-4f4a-b258-b45cf0783a94/ENCFF576BRL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/3d723088-f3a4-4f4a-b258-b45cf0783a94/ENCFF576BRL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
