File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF197MVX	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF001TDO/, /files/ENCFF224UCU/, /files/ENCFF876BZX/, /files/ENCFF774UWJ/	190874	ENCODE Processing Pipeline	f6cd2bae7f82666802e16d664efe8f11		https://www.encodeproject.org/files/ENCFF197MVX/@@download/ENCFF197MVX.bed.gz				released	s3://encode-public/2018/04/18/f1fc70ca-5b3d-43f0-b931-73d303fdbf3a/ENCFF197MVX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/f1fc70ca-5b3d-43f0-b931-73d303fdbf3a/ENCFF197MVX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF271QKU	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF001TDO/, /files/ENCFF224UCU/, /files/ENCFF876BZX/, /files/ENCFF774UWJ/	259749	ENCODE Processing Pipeline	6938bf06619768bdbf9d5371ff2aea72		https://www.encodeproject.org/files/ENCFF271QKU/@@download/ENCFF271QKU.bed.gz				released	s3://encode-public/2018/04/18/d1b3069a-8a36-4a4b-a6ac-e967f8f41ec1/ENCFF271QKU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/d1b3069a-8a36-4a4b-a6ac-e967f8f41ec1/ENCFF271QKU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF720LDA	bigBed narrowPeak	bigBed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF271QKU/	489198	ENCODE Processing Pipeline	be7cc7d85b68a8bf31bd8605cee3d505		https://www.encodeproject.org/files/ENCFF720LDA/@@download/ENCFF720LDA.bigBed				released	s3://encode-public/2018/04/18/0849ec5e-2fe0-48ed-acba-44cc42027f82/ENCFF720LDA.bigBed	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/0849ec5e-2fe0-48ed-acba-44cc42027f82/ENCFF720LDA.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF731WJK	bam	bam		unfiltered alignments	GRCh38	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1		101					/files/ENCFF880JYP/, /files/ENCFF788VOQ/, /files/ENCFF643CGH/	7438136275	ENCODE Processing Pipeline	e295404afd7a62f09d9b104b5e8d9845		https://www.encodeproject.org/files/ENCFF731WJK/@@download/ENCFF731WJK.bam				released	s3://encode-public/2017/12/07/6fa0c113-de76-443b-9c01-94eb5bd29b1a/ENCFF731WJK.bam	https://datasetencode.blob.core.windows.net/dataset/2017/12/07/6fa0c113-de76-443b-9c01-94eb5bd29b1a/ENCFF731WJK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF706FUH	bam	bam		alignments	GRCh38	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1		101					/files/ENCFF880JYP/, /files/ENCFF788VOQ/, /files/ENCFF643CGH/	6140502427	ENCODE Processing Pipeline	1ce3ad9638603b6108019d99cc97b696		https://www.encodeproject.org/files/ENCFF706FUH/@@download/ENCFF706FUH.bam				released	s3://encode-public/2017/12/07/4c94cca4-0c20-454f-9357-2079cb743dd0/ENCFF706FUH.bam	https://datasetencode.blob.core.windows.net/dataset/2017/12/07/4c94cca4-0c20-454f-9357-2079cb743dd0/ENCFF706FUH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF530FNF	bam	bam		unfiltered alignments	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1		101					/files/ENCFF880JYP/, /files/ENCFF807MUK/, /files/ENCFF788VOQ/	7429027849	ENCODE Processing Pipeline	aaad8a2aef923b7edd018208262282ad		https://www.encodeproject.org/files/ENCFF530FNF/@@download/ENCFF530FNF.bam				released	s3://encode-public/2017/12/07/bf07eca6-e96e-4a8f-acac-2a70af71c29d/ENCFF530FNF.bam	https://datasetencode.blob.core.windows.net/dataset/2017/12/07/bf07eca6-e96e-4a8f-acac-2a70af71c29d/ENCFF530FNF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF917GFS	bam	bam		alignments	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1		101					/files/ENCFF880JYP/, /files/ENCFF807MUK/, /files/ENCFF788VOQ/	6142022420	ENCODE Processing Pipeline	5de5e1bd514eb94b3eec62b70dc5ff5f		https://www.encodeproject.org/files/ENCFF917GFS/@@download/ENCFF917GFS.bam				released	s3://encode-public/2017/12/07/9221d12a-9901-422f-b8b0-e3c2157fe884/ENCFF917GFS.bam	https://datasetencode.blob.core.windows.net/dataset/2017/12/07/9221d12a-9901-422f-b8b0-e3c2157fe884/ENCFF917GFS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF184PRX	bigWig	bigWig		signal p-value	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF163ZTH/, /files/ENCFF917GFS/	1367562159	ENCODE Processing Pipeline	8597ef6b9910169e08f67f3d71f86609		https://www.encodeproject.org/files/ENCFF184PRX/@@download/ENCFF184PRX.bigWig				released	s3://encode-public/2017/12/08/df51ae14-cdcf-43a2-8185-ca48222f7453/ENCFF184PRX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/df51ae14-cdcf-43a2-8185-ca48222f7453/ENCFF184PRX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF825YCS	bigWig	bigWig		signal p-value	GRCh38	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF757KLZ/, /files/ENCFF706FUH/	1314457012	ENCODE Processing Pipeline	b92dc9a26b02fcc4348d73df4d39463c		https://www.encodeproject.org/files/ENCFF825YCS/@@download/ENCFF825YCS.bigWig				released	s3://encode-public/2017/12/08/eb373251-5cc7-4fb3-9c71-dc84812e27d9/ENCFF825YCS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/eb373251-5cc7-4fb3-9c71-dc84812e27d9/ENCFF825YCS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF165VRF	bigWig	bigWig		fold change over control	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF163ZTH/, /files/ENCFF917GFS/	1612912175	ENCODE Processing Pipeline	d5c0b26739985d2b48b848e7be1e9a08		https://www.encodeproject.org/files/ENCFF165VRF/@@download/ENCFF165VRF.bigWig				released	s3://encode-public/2017/12/08/5db0f372-980c-4bf6-a83b-a1170d6a655b/ENCFF165VRF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/5db0f372-980c-4bf6-a83b-a1170d6a655b/ENCFF165VRF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF184NHS	bigWig	bigWig		fold change over control	GRCh38	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF757KLZ/, /files/ENCFF706FUH/	1632363458	ENCODE Processing Pipeline	048f9e7837d7983a698dbadd95d428f8		https://www.encodeproject.org/files/ENCFF184NHS/@@download/ENCFF184NHS.bigWig				released	s3://encode-public/2017/12/08/d248082d-6e26-4e01-a8cb-10d632f438ba/ENCFF184NHS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/d248082d-6e26-4e01-a8cb-10d632f438ba/ENCFF184NHS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF774UWJ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF163ZTH/, /files/ENCFF917GFS/	6862645	ENCODE Processing Pipeline	abc5774fed906929253b68ffa25ae670		https://www.encodeproject.org/files/ENCFF774UWJ/@@download/ENCFF774UWJ.bed.gz				released	s3://encode-public/2017/12/08/c6e23a22-732a-4ad7-8816-3055c16f05e1/ENCFF774UWJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/c6e23a22-732a-4ad7-8816-3055c16f05e1/ENCFF774UWJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF913EGR	bigBed narrowPeak	bigBed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF774UWJ/	13275847	ENCODE Processing Pipeline	ae37e2056dd56035248f92074602f32d		https://www.encodeproject.org/files/ENCFF913EGR/@@download/ENCFF913EGR.bigBed				released	s3://encode-public/2017/12/08/b8aa9ffa-384d-476b-9b81-3486325a69a6/ENCFF913EGR.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/b8aa9ffa-384d-476b-9b81-3486325a69a6/ENCFF913EGR.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF552PWH	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF757KLZ/, /files/ENCFF706FUH/	6854784	ENCODE Processing Pipeline	c1971b605d08247d14c68939249efc6f		https://www.encodeproject.org/files/ENCFF552PWH/@@download/ENCFF552PWH.bed.gz				released	s3://encode-public/2017/12/08/59da861c-61fe-47d5-92b1-b2a662bf8058/ENCFF552PWH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/59da861c-61fe-47d5-92b1-b2a662bf8058/ENCFF552PWH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF374AID	bigBed narrowPeak	bigBed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR020UPN	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZNF184'], 'aliases': ['michael-snyder:TS-1556'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7738/'], '@type': ['Target', 'Item'], 'label': 'ZNF184', 'title': 'ZNF184 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '090f6fff-80de-4228-b150-c9703890c3c9', 'schema_version': '14', 'name': 'ZNF184-human', '@id': '/targets/ZNF184-human/', 'status': 'released'}				ZNF184-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF552PWH/	13275118	ENCODE Processing Pipeline	dc906087ac96ec40856cc1b4656fa8e5		https://www.encodeproject.org/files/ENCFF374AID/@@download/ENCFF374AID.bigBed				released	s3://encode-public/2017/12/08/c6b3b934-dcc3-40d8-81ba-2bec32ee601c/ENCFF374AID.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/c6b3b934-dcc3-40d8-81ba-2bec32ee601c/ENCFF374AID.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
